game_id,date,white,black,white_elo,black_elo,time_control,termination,result,half_move,move,move_uci,fen_before,fen_after,clock,clock_delta
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,5,Nc3,b1c3,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,180,-0.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,6,Bb4,f8b4,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,rnbqk2r/pppp1ppp/4pn2/8/1bPP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 2 4,179,-0.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,7,Bf4,c1f4,rnbqk2r/pppp1ppp/4pn2/8/1bPP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 2 4,rnbqk2r/pppp1ppp/4pn2/8/1bPP1B2/2N5/PP2PPPP/R2QKBNR b KQkq - 3 4,179,1.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,8,O-O,e8g8,rnbqk2r/pppp1ppp/4pn2/8/1bPP1B2/2N5/PP2PPPP/R2QKBNR b KQkq - 3 4,rnbq1rk1/pppp1ppp/4pn2/8/1bPP1B2/2N5/PP2PPPP/R2QKBNR w KQ - 4 5,178,1.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,9,Nf3,g1f3,rnbq1rk1/pppp1ppp/4pn2/8/1bPP1B2/2N5/PP2PPPP/R2QKBNR w KQ - 4 5,rnbq1rk1/pppp1ppp/4pn2/8/1bPP1B2/2N2N2/PP2PPPP/R2QKB1R b KQ - 5 5,177,2.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,10,d5,d7d5,rnbq1rk1/pppp1ppp/4pn2/8/1bPP1B2/2N2N2/PP2PPPP/R2QKB1R b KQ - 5 5,rnbq1rk1/ppp2ppp/4pn2/3p4/1bPP1B2/2N2N2/PP2PPPP/R2QKB1R w KQ - 0 6,177,1.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,11,e3,e2e3,rnbq1rk1/ppp2ppp/4pn2/3p4/1bPP1B2/2N2N2/PP2PPPP/R2QKB1R w KQ - 0 6,rnbq1rk1/ppp2ppp/4pn2/3p4/1bPP1B2/2N1PN2/PP3PPP/R2QKB1R b KQ - 0 6,176,1.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,12,c5,c7c5,rnbq1rk1/ppp2ppp/4pn2/3p4/1bPP1B2/2N1PN2/PP3PPP/R2QKB1R b KQ - 0 6,rnbq1rk1/pp3ppp/4pn2/2pp4/1bPP1B2/2N1PN2/PP3PPP/R2QKB1R w KQ - 0 7,177,-0.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,13,Qb3,d1b3,rnbq1rk1/pp3ppp/4pn2/2pp4/1bPP1B2/2N1PN2/PP3PPP/R2QKB1R w KQ - 0 7,rnbq1rk1/pp3ppp/4pn2/2pp4/1bPP1B2/1QN1PN2/PP3PPP/R3KB1R b KQ - 1 7,169,7.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,14,Nc6,b8c6,rnbq1rk1/pp3ppp/4pn2/2pp4/1bPP1B2/1QN1PN2/PP3PPP/R3KB1R b KQ - 1 7,r1bq1rk1/pp3ppp/2n1pn2/2pp4/1bPP1B2/1QN1PN2/PP3PPP/R3KB1R w KQ - 2 8,173,4.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,15,a3,a2a3,r1bq1rk1/pp3ppp/2n1pn2/2pp4/1bPP1B2/1QN1PN2/PP3PPP/R3KB1R w KQ - 2 8,r1bq1rk1/pp3ppp/2n1pn2/2pp4/1bPP1B2/PQN1PN2/1P3PPP/R3KB1R b KQ - 0 8,165,4.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,16,Ba5,b4a5,r1bq1rk1/pp3ppp/2n1pn2/2pp4/1bPP1B2/PQN1PN2/1P3PPP/R3KB1R b KQ - 0 8,r1bq1rk1/pp3ppp/2n1pn2/b1pp4/2PP1B2/PQN1PN2/1P3PPP/R3KB1R w KQ - 1 9,169,4.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,17,O-O-O,e1c1,r1bq1rk1/pp3ppp/2n1pn2/b1pp4/2PP1B2/PQN1PN2/1P3PPP/R3KB1R w KQ - 1 9,r1bq1rk1/pp3ppp/2n1pn2/b1pp4/2PP1B2/PQN1PN2/1P3PPP/2KR1B1R b - - 2 9,160,5.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,18,Bxc3,a5c3,r1bq1rk1/pp3ppp/2n1pn2/b1pp4/2PP1B2/PQN1PN2/1P3PPP/2KR1B1R b - - 2 9,r1bq1rk1/pp3ppp/2n1pn2/2pp4/2PP1B2/PQb1PN2/1P3PPP/2KR1B1R w - - 0 10,167,2.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,19,Qxc3,b3c3,r1bq1rk1/pp3ppp/2n1pn2/2pp4/2PP1B2/PQb1PN2/1P3PPP/2KR1B1R w - - 0 10,r1bq1rk1/pp3ppp/2n1pn2/2pp4/2PP1B2/P1Q1PN2/1P3PPP/2KR1B1R b - - 0 10,154,6.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,20,Ne4,f6e4,r1bq1rk1/pp3ppp/2n1pn2/2pp4/2PP1B2/P1Q1PN2/1P3PPP/2KR1B1R b - - 0 10,r1bq1rk1/pp3ppp/2n1p3/2pp4/2PPnB2/P1Q1PN2/1P3PPP/2KR1B1R w - - 1 11,165,2.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,21,Qc2,c3c2,r1bq1rk1/pp3ppp/2n1p3/2pp4/2PPnB2/P1Q1PN2/1P3PPP/2KR1B1R w - - 1 11,r1bq1rk1/pp3ppp/2n1p3/2pp4/2PPnB2/P3PN2/1PQ2PPP/2KR1B1R b - - 2 11,152,2.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,22,a6,a7a6,r1bq1rk1/pp3ppp/2n1p3/2pp4/2PPnB2/P3PN2/1PQ2PPP/2KR1B1R b - - 2 11,r1bq1rk1/1p3ppp/p1n1p3/2pp4/2PPnB2/P3PN2/1PQ2PPP/2KR1B1R w - - 0 12,161,4.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,23,dxc5,d4c5,r1bq1rk1/1p3ppp/p1n1p3/2pp4/2PPnB2/P3PN2/1PQ2PPP/2KR1B1R w - - 0 12,r1bq1rk1/1p3ppp/p1n1p3/2Pp4/2P1nB2/P3PN2/1PQ2PPP/2KR1B1R b - - 0 12,146,6.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,24,Nxc5,e4c5,r1bq1rk1/1p3ppp/p1n1p3/2Pp4/2P1nB2/P3PN2/1PQ2PPP/2KR1B1R b - - 0 12,r1bq1rk1/1p3ppp/p1n1p3/2np4/2P2B2/P3PN2/1PQ2PPP/2KR1B1R w - - 0 13,155,6.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,25,cxd5,c4d5,r1bq1rk1/1p3ppp/p1n1p3/2np4/2P2B2/P3PN2/1PQ2PPP/2KR1B1R w - - 0 13,r1bq1rk1/1p3ppp/p1n1p3/2nP4/5B2/P3PN2/1PQ2PPP/2KR1B1R b - - 0 13,145,1.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,26,exd5,e6d5,r1bq1rk1/1p3ppp/p1n1p3/2nP4/5B2/P3PN2/1PQ2PPP/2KR1B1R b - - 0 13,r1bq1rk1/1p3ppp/p1n5/2np4/5B2/P3PN2/1PQ2PPP/2KR1B1R w - - 0 14,154,1.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,27,Qxc5,c2c5,r1bq1rk1/1p3ppp/p1n5/2np4/5B2/P3PN2/1PQ2PPP/2KR1B1R w - - 0 14,r1bq1rk1/1p3ppp/p1n5/2Qp4/5B2/P3PN2/1P3PPP/2KR1B1R b - - 0 14,144,1.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,28,Bg4,c8g4,r1bq1rk1/1p3ppp/p1n5/2Qp4/5B2/P3PN2/1P3PPP/2KR1B1R b - - 0 14,r2q1rk1/1p3ppp/p1n5/2Qp4/5Bb1/P3PN2/1P3PPP/2KR1B1R w - - 1 15,150,4.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,29,Rxd5,d1d5,r2q1rk1/1p3ppp/p1n5/2Qp4/5Bb1/P3PN2/1P3PPP/2KR1B1R w - - 1 15,r2q1rk1/1p3ppp/p1n5/2QR4/5Bb1/P3PN2/1P3PPP/2K2B1R b - - 0 15,139,5.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,30,Qf6,d8f6,r2q1rk1/1p3ppp/p1n5/2QR4/5Bb1/P3PN2/1P3PPP/2K2B1R b - - 0 15,r4rk1/1p3ppp/p1n2q2/2QR4/5Bb1/P3PN2/1P3PPP/2K2B1R w - - 1 16,137,13.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,31,Rd6,d5d6,r4rk1/1p3ppp/p1n2q2/2QR4/5Bb1/P3PN2/1P3PPP/2K2B1R w - - 1 16,r4rk1/1p3ppp/p1nR1q2/2Q5/5Bb1/P3PN2/1P3PPP/2K2B1R b - - 2 16,131,8.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,32,Be6,g4e6,r4rk1/1p3ppp/p1nR1q2/2Q5/5Bb1/P3PN2/1P3PPP/2K2B1R b - - 2 16,r4rk1/1p3ppp/p1nRbq2/2Q5/5B2/P3PN2/1P3PPP/2K2B1R w - - 3 17,117,20.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,33,Bg5,f4g5,r4rk1/1p3ppp/p1nRbq2/2Q5/5B2/P3PN2/1P3PPP/2K2B1R w - - 3 17,r4rk1/1p3ppp/p1nRbq2/2Q3B1/8/P3PN2/1P3PPP/2K2B1R b - - 4 17,118,13.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,34,Qg6,f6g6,r4rk1/1p3ppp/p1nRbq2/2Q3B1/8/P3PN2/1P3PPP/2K2B1R b - - 4 17,r4rk1/1p3ppp/p1nRb1q1/2Q3B1/8/P3PN2/1P3PPP/2K2B1R w - - 5 18,110,7.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,35,Bd3,f1d3,r4rk1/1p3ppp/p1nRb1q1/2Q3B1/8/P3PN2/1P3PPP/2K2B1R w - - 5 18,r4rk1/1p3ppp/p1nRb1q1/2Q3B1/8/P2BPN2/1P3PPP/2K4R b - - 6 18,115,3.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,36,Qh5,g6h5,r4rk1/1p3ppp/p1nRb1q1/2Q3B1/8/P2BPN2/1P3PPP/2K4R b - - 6 18,r4rk1/1p3ppp/p1nRb3/2Q3Bq/8/P2BPN2/1P3PPP/2K4R w - - 7 19,108,2.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,37,Be2,d3e2,r4rk1/1p3ppp/p1nRb3/2Q3Bq/8/P2BPN2/1P3PPP/2K4R w - - 7 19,r4rk1/1p3ppp/p1nRb3/2Q3Bq/8/P3PN2/1P2BPPP/2K4R b - - 8 19,81,34.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,38,h6,h7h6,r4rk1/1p3ppp/p1nRb3/2Q3Bq/8/P3PN2/1P2BPPP/2K4R b - - 8 19,r4rk1/1p3pp1/p1nRb2p/2Q3Bq/8/P3PN2/1P2BPPP/2K4R w - - 0 20,104,4.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,39,Rxc6,d6c6,r4rk1/1p3pp1/p1nRb2p/2Q3Bq/8/P3PN2/1P2BPPP/2K4R w - - 0 20,r4rk1/1p3pp1/p1R1b2p/2Q3Bq/8/P3PN2/1P2BPPP/2K4R b - - 0 20,51,30.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,40,bxc6,b7c6,r4rk1/1p3pp1/p1R1b2p/2Q3Bq/8/P3PN2/1P2BPPP/2K4R b - - 0 20,r4rk1/5pp1/p1p1b2p/2Q3Bq/8/P3PN2/1P2BPPP/2K4R w - - 0 21,101,3.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,41,Be7,g5e7,r4rk1/5pp1/p1p1b2p/2Q3Bq/8/P3PN2/1P2BPPP/2K4R w - - 0 21,r4rk1/4Bpp1/p1p1b2p/2Q4q/8/P3PN2/1P2BPPP/2K4R b - - 1 21,42,9.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,42,Qxc5+,h5c5,r4rk1/4Bpp1/p1p1b2p/2Q4q/8/P3PN2/1P2BPPP/2K4R b - - 1 21,r4rk1/4Bpp1/p1p1b2p/2q5/8/P3PN2/1P2BPPP/2K4R w - - 0 22,87,14.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,43,Bxc5,e7c5,r4rk1/4Bpp1/p1p1b2p/2q5/8/P3PN2/1P2BPPP/2K4R w - - 0 22,r4rk1/5pp1/p1p1b2p/2B5/8/P3PN2/1P2BPPP/2K4R b - - 0 22,41,1.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,44,Rfe8,f8e8,r4rk1/5pp1/p1p1b2p/2B5/8/P3PN2/1P2BPPP/2K4R b - - 0 22,r3r1k1/5pp1/p1p1b2p/2B5/8/P3PN2/1P2BPPP/2K4R w - - 1 23,87,-0.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,45,Nd4,f3d4,r3r1k1/5pp1/p1p1b2p/2B5/8/P3PN2/1P2BPPP/2K4R w - - 1 23,r3r1k1/5pp1/p1p1b2p/2B5/3N4/P3P3/1P2BPPP/2K4R b - - 2 23,39,2.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,46,Bd5,e6d5,r3r1k1/5pp1/p1p1b2p/2B5/3N4/P3P3/1P2BPPP/2K4R b - - 2 23,r3r1k1/5pp1/p1p4p/2Bb4/3N4/P3P3/1P2BPPP/2K4R w - - 3 24,86,1.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,47,Rg1,h1g1,r3r1k1/5pp1/p1p4p/2Bb4/3N4/P3P3/1P2BPPP/2K4R w - - 3 24,r3r1k1/5pp1/p1p4p/2Bb4/3N4/P3P3/1P2BPPP/2K3R1 b - - 4 24,34,5.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,48,Rac8,a8c8,r3r1k1/5pp1/p1p4p/2Bb4/3N4/P3P3/1P2BPPP/2K3R1 b - - 4 24,2r1r1k1/5pp1/p1p4p/2Bb4/3N4/P3P3/1P2BPPP/2K3R1 w - - 5 25,80,6.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,49,Bxa6,e2a6,2r1r1k1/5pp1/p1p4p/2Bb4/3N4/P3P3/1P2BPPP/2K3R1 w - - 5 25,2r1r1k1/5pp1/B1p4p/2Bb4/3N4/P3P3/1P3PPP/2K3R1 b - - 0 25,31,3.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,50,Rb8,c8b8,2r1r1k1/5pp1/B1p4p/2Bb4/3N4/P3P3/1P3PPP/2K3R1 b - - 0 25,1r2r1k1/5pp1/B1p4p/2Bb4/3N4/P3P3/1P3PPP/2K3R1 w - - 1 26,78,2.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,51,Bd3,a6d3,1r2r1k1/5pp1/B1p4p/2Bb4/3N4/P3P3/1P3PPP/2K3R1 w - - 1 26,1r2r1k1/5pp1/2p4p/2Bb4/3N4/P2BP3/1P3PPP/2K3R1 b - - 2 26,29,2.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,52,g6,g7g6,1r2r1k1/5pp1/2p4p/2Bb4/3N4/P2BP3/1P3PPP/2K3R1 b - - 2 26,1r2r1k1/5p2/2p3pp/2Bb4/3N4/P2BP3/1P3PPP/2K3R1 w - - 0 27,67,11.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,53,h4,h2h4,1r2r1k1/5p2/2p3pp/2Bb4/3N4/P2BP3/1P3PPP/2K3R1 w - - 0 27,1r2r1k1/5p2/2p3pp/2Bb4/3N3P/P2BP3/1P3PP1/2K3R1 b - - 0 27,20,9.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,54,h5,h6h5,1r2r1k1/5p2/2p3pp/2Bb4/3N3P/P2BP3/1P3PP1/2K3R1 b - - 0 27,1r2r1k1/5p2/2p3p1/2Bb3p/3N3P/P2BP3/1P3PP1/2K3R1 w - - 0 28,65,2.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,55,Bd6,c5d6,1r2r1k1/5p2/2p3p1/2Bb3p/3N3P/P2BP3/1P3PP1/2K3R1 w - - 0 28,1r2r1k1/5p2/2pB2p1/3b3p/3N3P/P2BP3/1P3PP1/2K3R1 b - - 1 28,19,1.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,56,Rbd8,b8d8,1r2r1k1/5p2/2pB2p1/3b3p/3N3P/P2BP3/1P3PP1/2K3R1 b - - 1 28,3rr1k1/5p2/2pB2p1/3b3p/3N3P/P2BP3/1P3PP1/2K3R1 w - - 2 29,64,1.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,57,Bf4,d6f4,3rr1k1/5p2/2pB2p1/3b3p/3N3P/P2BP3/1P3PP1/2K3R1 w - - 2 29,3rr1k1/5p2/2p3p1/3b3p/3N1B1P/P2BP3/1P3PP1/2K3R1 b - - 3 29,17,2.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,58,c5,c6c5,3rr1k1/5p2/2p3p1/3b3p/3N1B1P/P2BP3/1P3PP1/2K3R1 b - - 3 29,3rr1k1/5p2/6p1/2pb3p/3N1B1P/P2BP3/1P3PP1/2K3R1 w - - 0 30,60,4.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,59,Nb5,d4b5,3rr1k1/5p2/6p1/2pb3p/3N1B1P/P2BP3/1P3PP1/2K3R1 w - - 0 30,3rr1k1/5p2/6p1/1Npb3p/5B1P/P2BP3/1P3PP1/2K3R1 b - - 1 30,15,2.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,60,c4,c5c4,3rr1k1/5p2/6p1/1Npb3p/5B1P/P2BP3/1P3PP1/2K3R1 b - - 1 30,3rr1k1/5p2/6p1/1N1b3p/2p2B1P/P2BP3/1P3PP1/2K3R1 w - - 0 31,59,1.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,61,Bc2,d3c2,3rr1k1/5p2/6p1/1N1b3p/2p2B1P/P2BP3/1P3PP1/2K3R1 w - - 0 31,3rr1k1/5p2/6p1/1N1b3p/2p2B1P/P3P3/1PB2PP1/2K3R1 b - - 1 31,13,2.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,62,f6,f7f6,3rr1k1/5p2/6p1/1N1b3p/2p2B1P/P3P3/1PB2PP1/2K3R1 b - - 1 31,3rr1k1/8/5pp1/1N1b3p/2p2B1P/P3P3/1PB2PP1/2K3R1 w - - 0 32,53,6.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,63,Rd1,g1d1,3rr1k1/8/5pp1/1N1b3p/2p2B1P/P3P3/1PB2PP1/2K3R1 w - - 0 32,3rr1k1/8/5pp1/1N1b3p/2p2B1P/P3P3/1PB2PP1/2KR4 b - - 1 32,12,1.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,64,Bf7,d5f7,3rr1k1/8/5pp1/1N1b3p/2p2B1P/P3P3/1PB2PP1/2KR4 b - - 1 32,3rr1k1/5b2/5pp1/1N5p/2p2B1P/P3P3/1PB2PP1/2KR4 w - - 2 33,49,4.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,65,Rxd8,d1d8,3rr1k1/5b2/5pp1/1N5p/2p2B1P/P3P3/1PB2PP1/2KR4 w - - 2 33,3Rr1k1/5b2/5pp1/1N5p/2p2B1P/P3P3/1PB2PP1/2K5 b - - 0 33,8,4.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,66,Rxd8,e8d8,3Rr1k1/5b2/5pp1/1N5p/2p2B1P/P3P3/1PB2PP1/2K5 b - - 0 33,3r2k1/5b2/5pp1/1N5p/2p2B1P/P3P3/1PB2PP1/2K5 w - - 0 34,48,1.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,67,Nc7,b5c7,3r2k1/5b2/5pp1/1N5p/2p2B1P/P3P3/1PB2PP1/2K5 w - - 0 34,3r2k1/2N2b2/5pp1/7p/2p2B1P/P3P3/1PB2PP1/2K5 b - - 1 34,7,1.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,68,Rc8,d8c8,3r2k1/2N2b2/5pp1/7p/2p2B1P/P3P3/1PB2PP1/2K5 b - - 1 34,2r3k1/2N2b2/5pp1/7p/2p2B1P/P3P3/1PB2PP1/2K5 w - - 2 35,46,2.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,69,Be4,c2e4,2r3k1/2N2b2/5pp1/7p/2p2B1P/P3P3/1PB2PP1/2K5 w - - 2 35,2r3k1/2N2b2/5pp1/7p/2p1BB1P/P3P3/1P3PP1/2K5 b - - 3 35,3,4.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,70,g5,g6g5,2r3k1/2N2b2/5pp1/7p/2p1BB1P/P3P3/1P3PP1/2K5 b - - 3 35,2r3k1/2N2b2/5p2/6pp/2p1BB1P/P3P3/1P3PP1/2K5 w - - 0 36,43,3.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,71,Bb7,e4b7,2r3k1/2N2b2/5p2/6pp/2p1BB1P/P3P3/1P3PP1/2K5 w - - 0 36,2r3k1/1BN2b2/5p2/6pp/2p2B1P/P3P3/1P3PP1/2K5 b - - 1 36,1,2.0
15oZEWxZ,2025-03-01,badapp,lard2901,1914,1933,180+0,Time forfeit,0-1,72,Re8,c8e8,2r3k1/1BN2b2/5p2/6pp/2p2B1P/P3P3/1P3PP1/2K5 b - - 1 36,4r1k1/1BN2b2/5p2/6pp/2p2B1P/P3P3/1P3PP1/2K5 w - - 2 37,39,4.0
1tGQ13GW,2025-03-01,anil1212,Vevenski,1299,1303,300+0,Normal,1-0,1,e4,e2e4,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,300,-0.0
1tGQ13GW,2025-03-01,anil1212,Vevenski,1299,1303,300+0,Normal,1-0,2,c6,c7c6,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,300,-0.0
1tGQ13GW,2025-03-01,anil1212,Vevenski,1299,1303,300+0,Normal,1-0,3,d4,d2d4,rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,rnbqkbnr/pp1ppppp/2p5/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,299,1.0
1tGQ13GW,2025-03-01,anil1212,Vevenski,1299,1303,300+0,Normal,1-0,4,d5,d7d5,rnbqkbnr/pp1ppppp/2p5/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,rnbqkbnr/pp2pppp/2p5/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,299,1.0
1tGQ13GW,2025-03-01,anil1212,Vevenski,1299,1303,300+0,Normal,1-0,5,exd5,e4d5,rnbqkbnr/pp2pppp/2p5/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,rnbqkbnr/pp2pppp/2p5/3P4/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,298,1.0
1tGQ13GW,2025-03-01,anil1212,Vevenski,1299,1303,300+0,Normal,1-0,6,cxd5,c6d5,rnbqkbnr/pp2pppp/2p5/3P4/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,rnbqkbnr/pp2pppp/8/3p4/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4,296,3.0
1tGQ13GW,2025-03-01,anil1212,Vevenski,1299,1303,300+0,Normal,1-0,7,Nf3,g1f3,rnbqkbnr/pp2pppp/8/3p4/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4,rnbqkbnr/pp2pppp/8/3p4/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq - 1 4,291,7.0
1tGQ13GW,2025-03-01,anil1212,Vevenski,1299,1303,300+0,Normal,1-0,8,Bg4,c8g4,rnbqkbnr/pp2pppp/8/3p4/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq - 1 4,rn1qkbnr/pp2pppp/8/3p4/3P2b1/5N2/PPP2PPP/RNBQKB1R w KQkq - 2 5,294,2.0
1tGQ13GW,2025-03-01,anil1212,Vevenski,1299,1303,300+0,Normal,1-0,9,h3,h2h3,rn1qkbnr/pp2pppp/8/3p4/3P2b1/5N2/PPP2PPP/RNBQKB1R w KQkq - 2 5,rn1qkbnr/pp2pppp/8/3p4/3P2b1/5N1P/PPP2PP1/RNBQKB1R b KQkq - 0 5,289,2.0
