player,game_id,rating_bin,split_by_player,split_by_games,player_color,player_elo,opponent_elo,time_control,half_move,move,move_uci,fen_before,fen_after,clock,clock_delta,is_used,move_thinking_time,move_maia1_1100,fen_maia1_1100,move_maia1_1200,fen_maia1_1200,move_maia1_1300,fen_maia1_1300,move_maia1_1400,fen_maia1_1400,move_maia1_1500,fen_maia1_1500,move_maia1_1600,fen_maia1_1600,move_maia1_1700,fen_maia1_1700,move_maia1_1800,fen_maia1_1800,move_maia1_1900,fen_maia1_1900
Abdoadel_99,YI6Q9haj,1100_1200,train,train,white,1165,1101,300+0,11,Bc4,d3c4,r1bqkb1r/ppp2ppp/2n5/3np3/8/3B1N2/PPPP1PPP/RNBQ1RK1 w kq - 0 6,r1bqkb1r/ppp2ppp/2n5/3np3/2B5/5N2/PPPP1PPP/RNBQ1RK1 b kq - 1 6,287,4.0,False,4.0,f1e1,r1bqkb1r/ppp2ppp/2n5/3np3/8/3B1N2/PPPP1PPP/RNBQR1K1 b kq - 1 6,f1e1,r1bqkb1r/ppp2ppp/2n5/3np3/8/3B1N2/PPPP1PPP/RNBQR1K1 b kq - 1 6,f1e1,r1bqkb1r/ppp2ppp/2n5/3np3/8/3B1N2/PPPP1PPP/RNBQR1K1 b kq - 1 6,f1e1,r1bqkb1r/ppp2ppp/2n5/3np3/8/3B1N2/PPPP1PPP/RNBQR1K1 b kq - 1 6,f1e1,r1bqkb1r/ppp2ppp/2n5/3np3/8/3B1N2/PPPP1PPP/RNBQR1K1 b kq - 1 6,f1e1,r1bqkb1r/ppp2ppp/2n5/3np3/8/3B1N2/PPPP1PPP/RNBQR1K1 b kq - 1 6,f1e1,r1bqkb1r/ppp2ppp/2n5/3np3/8/3B1N2/PPPP1PPP/RNBQR1K1 b kq - 1 6,f1e1,r1bqkb1r/ppp2ppp/2n5/3np3/8/3B1N2/PPPP1PPP/RNBQR1K1 b kq - 1 6,f1e1,r1bqkb1r/ppp2ppp/2n5/3np3/8/3B1N2/PPPP1PPP/RNBQR1K1 b kq - 1 6
Abdoadel_99,YI6Q9haj,1100_1200,train,train,white,1165,1101,300+0,12,Bh3,c8h3,r1bqkb1r/ppp2ppp/2n5/3np3/2B5/5N2/PPPP1PPP/RNBQ1RK1 b kq - 1 6,r2qkb1r/ppp2ppp/2n5/3np3/2B5/5N1b/PPPP1PPP/RNBQ1RK1 w kq - 2 7,292,2.0,False,2.0,c8g4,r2qkb1r/ppp2ppp/2n5/3np3/2B3b1/5N2/PPPP1PPP/RNBQ1RK1 w kq - 2 7,c8e6,r2qkb1r/ppp2ppp/2n1b3/3np3/2B5/5N2/PPPP1PPP/RNBQ1RK1 w kq - 2 7,c8g4,r2qkb1r/ppp2ppp/2n5/3np3/2B3b1/5N2/PPPP1PPP/RNBQ1RK1 w kq - 2 7,c8e6,r2qkb1r/ppp2ppp/2n1b3/3np3/2B5/5N2/PPPP1PPP/RNBQ1RK1 w kq - 2 7,c8e6,r2qkb1r/ppp2ppp/2n1b3/3np3/2B5/5N2/PPPP1PPP/RNBQ1RK1 w kq - 2 7,c8e6,r2qkb1r/ppp2ppp/2n1b3/3np3/2B5/5N2/PPPP1PPP/RNBQ1RK1 w kq - 2 7,c8g4,r2qkb1r/ppp2ppp/2n5/3np3/2B3b1/5N2/PPPP1PPP/RNBQ1RK1 w kq - 2 7,c8g4,r2qkb1r/ppp2ppp/2n5/3np3/2B3b1/5N2/PPPP1PPP/RNBQ1RK1 w kq - 2 7,f8e7,r1bqk2r/ppp1bppp/2n5/3np3/2B5/5N2/PPPP1PPP/RNBQ1RK1 w kq - 2 7
Abdoadel_99,YI6Q9haj,1100_1200,train,train,white,1165,1101,300+0,13,gxh3,g2h3,r2qkb1r/ppp2ppp/2n5/3np3/2B5/5N1b/PPPP1PPP/RNBQ1RK1 w kq - 2 7,r2qkb1r/ppp2ppp/2n5/3np3/2B5/5N1P/PPPP1P1P/RNBQ1RK1 b kq - 0 7,283,4.0,False,4.0,g2h3,r2qkb1r/ppp2ppp/2n5/3np3/2B5/5N1P/PPPP1P1P/RNBQ1RK1 b kq - 0 7,g2h3,r2qkb1r/ppp2ppp/2n5/3np3/2B5/5N1P/PPPP1P1P/RNBQ1RK1 b kq - 0 7,g2h3,r2qkb1r/ppp2ppp/2n5/3np3/2B5/5N1P/PPPP1P1P/RNBQ1RK1 b kq - 0 7,g2h3,r2qkb1r/ppp2ppp/2n5/3np3/2B5/5N1P/PPPP1P1P/RNBQ1RK1 b kq - 0 7,g2h3,r2qkb1r/ppp2ppp/2n5/3np3/2B5/5N1P/PPPP1P1P/RNBQ1RK1 b kq - 0 7,g2h3,r2qkb1r/ppp2ppp/2n5/3np3/2B5/5N1P/PPPP1P1P/RNBQ1RK1 b kq - 0 7,g2h3,r2qkb1r/ppp2ppp/2n5/3np3/2B5/5N1P/PPPP1P1P/RNBQ1RK1 b kq - 0 7,g2h3,r2qkb1r/ppp2ppp/2n5/3np3/2B5/5N1P/PPPP1P1P/RNBQ1RK1 b kq - 0 7,g2h3,r2qkb1r/ppp2ppp/2n5/3np3/2B5/5N1P/PPPP1P1P/RNBQ1RK1 b kq - 0 7
Abdoadel_99,YI6Q9haj,1100_1200,train,train,white,1165,1101,300+0,14,Nf4,d5f4,r2qkb1r/ppp2ppp/2n5/3np3/2B5/5N1P/PPPP1P1P/RNBQ1RK1 b kq - 0 7,r2qkb1r/ppp2ppp/2n5/4p3/2B2n2/5N1P/PPPP1P1P/RNBQ1RK1 w kq - 1 8,286,6.0,False,6.0,f8c5,r2qk2r/ppp2ppp/2n5/2bnp3/2B5/5N1P/PPPP1P1P/RNBQ1RK1 w kq - 1 8,d5f4,r2qkb1r/ppp2ppp/2n5/4p3/2B2n2/5N1P/PPPP1P1P/RNBQ1RK1 w kq - 1 8,d5f4,r2qkb1r/ppp2ppp/2n5/4p3/2B2n2/5N1P/PPPP1P1P/RNBQ1RK1 w kq - 1 8,e5e4,r2qkb1r/ppp2ppp/2n5/3n4/2B1p3/5N1P/PPPP1P1P/RNBQ1RK1 w kq - 0 8,d5f4,r2qkb1r/ppp2ppp/2n5/4p3/2B2n2/5N1P/PPPP1P1P/RNBQ1RK1 w kq - 1 8,f8c5,r2qk2r/ppp2ppp/2n5/2bnp3/2B5/5N1P/PPPP1P1P/RNBQ1RK1 w kq - 1 8,d5f4,r2qkb1r/ppp2ppp/2n5/4p3/2B2n2/5N1P/PPPP1P1P/RNBQ1RK1 w kq - 1 8,d5f4,r2qkb1r/ppp2ppp/2n5/4p3/2B2n2/5N1P/PPPP1P1P/RNBQ1RK1 w kq - 1 8,d5f4,r2qkb1r/ppp2ppp/2n5/4p3/2B2n2/5N1P/PPPP1P1P/RNBQ1RK1 w kq - 1 8
Abdoadel_99,YI6Q9haj,1100_1200,train,train,white,1165,1101,300+0,15,d3,d2d3,r2qkb1r/ppp2ppp/2n5/4p3/2B2n2/5N1P/PPPP1P1P/RNBQ1RK1 w kq - 1 8,r2qkb1r/ppp2ppp/2n5/4p3/2B2n2/3P1N1P/PPP2P1P/RNBQ1RK1 b kq - 0 8,277,6.0,False,6.0,d2d3,r2qkb1r/ppp2ppp/2n5/4p3/2B2n2/3P1N1P/PPP2P1P/RNBQ1RK1 b kq - 0 8,d2d3,r2qkb1r/ppp2ppp/2n5/4p3/2B2n2/3P1N1P/PPP2P1P/RNBQ1RK1 b kq - 0 8,d2d3,r2qkb1r/ppp2ppp/2n5/4p3/2B2n2/3P1N1P/PPP2P1P/RNBQ1RK1 b kq - 0 8,d2d3,r2qkb1r/ppp2ppp/2n5/4p3/2B2n2/3P1N1P/PPP2P1P/RNBQ1RK1 b kq - 0 8,d2d3,r2qkb1r/ppp2ppp/2n5/4p3/2B2n2/3P1N1P/PPP2P1P/RNBQ1RK1 b kq - 0 8,d2d3,r2qkb1r/ppp2ppp/2n5/4p3/2B2n2/3P1N1P/PPP2P1P/RNBQ1RK1 b kq - 0 8,d2d3,r2qkb1r/ppp2ppp/2n5/4p3/2B2n2/3P1N1P/PPP2P1P/RNBQ1RK1 b kq - 0 8,d2d4,r2qkb1r/ppp2ppp/2n5/4p3/2BP1n2/5N1P/PPP2P1P/RNBQ1RK1 b kq - 0 8,d2d4,r2qkb1r/ppp2ppp/2n5/4p3/2BP1n2/5N1P/PPP2P1P/RNBQ1RK1 b kq - 0 8
Abdoadel_99,YI6Q9haj,1100_1200,train,train,white,1165,1101,300+0,16,Nxh3+,f4h3,r2qkb1r/ppp2ppp/2n5/4p3/2B2n2/3P1N1P/PPP2P1P/RNBQ1RK1 b kq - 0 8,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1RK1 w kq - 0 9,282,4.0,False,4.0,f4h3,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1RK1 w kq - 0 9,f4h3,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1RK1 w kq - 0 9,f4h3,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1RK1 w kq - 0 9,f4h3,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1RK1 w kq - 0 9,f4h3,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1RK1 w kq - 0 9,f4h3,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1RK1 w kq - 0 9,f4h3,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1RK1 w kq - 0 9,f4h3,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1RK1 w kq - 0 9,f4h3,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1RK1 w kq - 0 9
Abdoadel_99,YI6Q9haj,1100_1200,train,train,white,1165,1101,300+0,17,Kh1,g1h1,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1RK1 w kq - 0 9,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1R1K b kq - 1 9,270,7.0,False,7.0,g1g2,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2PKP/RNBQ1R2 b kq - 1 9,g1h1,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1R1K b kq - 1 9,g1h1,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1R1K b kq - 1 9,g1h1,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1R1K b kq - 1 9,g1h1,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1R1K b kq - 1 9,g1h1,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1R1K b kq - 1 9,g1g2,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2PKP/RNBQ1R2 b kq - 1 9,g1h1,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1R1K b kq - 1 9,g1h1,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1R1K b kq - 1 9
Abdoadel_99,YI6Q9haj,1100_1200,train,train,white,1165,1101,300+0,18,Bd6,f8d6,r2qkb1r/ppp2ppp/2n5/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1R1K b kq - 1 9,r2qk2r/ppp2ppp/2nb4/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1R1K w kq - 2 10,277,5.0,False,5.0,f8c5,r2qk2r/ppp2ppp/2n5/2b1p3/2B5/3P1N1n/PPP2P1P/RNBQ1R1K w kq - 2 10,f8c5,r2qk2r/ppp2ppp/2n5/2b1p3/2B5/3P1N1n/PPP2P1P/RNBQ1R1K w kq - 2 10,f8c5,r2qk2r/ppp2ppp/2n5/2b1p3/2B5/3P1N1n/PPP2P1P/RNBQ1R1K w kq - 2 10,f8c5,r2qk2r/ppp2ppp/2n5/2b1p3/2B5/3P1N1n/PPP2P1P/RNBQ1R1K w kq - 2 10,f8c5,r2qk2r/ppp2ppp/2n5/2b1p3/2B5/3P1N1n/PPP2P1P/RNBQ1R1K w kq - 2 10,f8d6,r2qk2r/ppp2ppp/2nb4/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1R1K w kq - 2 10,f8d6,r2qk2r/ppp2ppp/2nb4/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1R1K w kq - 2 10,d8f6,r3kb1r/ppp2ppp/2n2q2/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1R1K w kq - 2 10,f8c5,r2qk2r/ppp2ppp/2n5/2b1p3/2B5/3P1N1n/PPP2P1P/RNBQ1R1K w kq - 2 10
Abdoadel_99,YI6Q9haj,1100_1200,train,train,white,1165,1101,300+0,19,Qd2,d1d2,r2qk2r/ppp2ppp/2nb4/4p3/2B5/3P1N1n/PPP2P1P/RNBQ1R1K w kq - 2 10,r2qk2r/ppp2ppp/2nb4/4p3/2B5/3P1N1n/PPPQ1P1P/RNB2R1K b kq - 3 10,250,20.0,False,20.0,b1c3,r2qk2r/ppp2ppp/2nb4/4p3/2B5/2NP1N1n/PPP2P1P/R1BQ1R1K b kq - 3 10,b1c3,r2qk2r/ppp2ppp/2nb4/4p3/2B5/2NP1N1n/PPP2P1P/R1BQ1R1K b kq - 3 10,b1c3,r2qk2r/ppp2ppp/2nb4/4p3/2B5/2NP1N1n/PPP2P1P/R1BQ1R1K b kq - 3 10,b1c3,r2qk2r/ppp2ppp/2nb4/4p3/2B5/2NP1N1n/PPP2P1P/R1BQ1R1K b kq - 3 10,b1c3,r2qk2r/ppp2ppp/2nb4/4p3/2B5/2NP1N1n/PPP2P1P/R1BQ1R1K b kq - 3 10,b1c3,r2qk2r/ppp2ppp/2nb4/4p3/2B5/2NP1N1n/PPP2P1P/R1BQ1R1K b kq - 3 10,b1c3,r2qk2r/ppp2ppp/2nb4/4p3/2B5/2NP1N1n/PPP2P1P/R1BQ1R1K b kq - 3 10,b1c3,r2qk2r/ppp2ppp/2nb4/4p3/2B5/2NP1N1n/PPP2P1P/R1BQ1R1K b kq - 3 10,b1c3,r2qk2r/ppp2ppp/2nb4/4p3/2B5/2NP1N1n/PPP2P1P/R1BQ1R1K b kq - 3 10
Abdoadel_99,YI6Q9haj,1100_1200,train,train,white,1165,1101,300+0,20,O-O,e8g8,r2qk2r/ppp2ppp/2nb4/4p3/2B5/3P1N1n/PPPQ1P1P/RNB2R1K b kq - 3 10,r2q1rk1/ppp2ppp/2nb4/4p3/2B5/3P1N1n/PPPQ1P1P/RNB2R1K w - - 4 11,273,4.0,False,4.0,d8f6,r3k2r/ppp2ppp/2nb1q2/4p3/2B5/3P1N1n/PPPQ1P1P/RNB2R1K w kq - 4 11,e8g8,r2q1rk1/ppp2ppp/2nb4/4p3/2B5/3P1N1n/PPPQ1P1P/RNB2R1K w - - 4 11,d8f6,r3k2r/ppp2ppp/2nb1q2/4p3/2B5/3P1N1n/PPPQ1P1P/RNB2R1K w kq - 4 11,d8f6,r3k2r/ppp2ppp/2nb1q2/4p3/2B5/3P1N1n/PPPQ1P1P/RNB2R1K w kq - 4 11,d8f6,r3k2r/ppp2ppp/2nb1q2/4p3/2B5/3P1N1n/PPPQ1P1P/RNB2R1K w kq - 4 11,d8f6,r3k2r/ppp2ppp/2nb1q2/4p3/2B5/3P1N1n/PPPQ1P1P/RNB2R1K w kq - 4 11,d8f6,r3k2r/ppp2ppp/2nb1q2/4p3/2B5/3P1N1n/PPPQ1P1P/RNB2R1K w kq - 4 11,d8f6,r3k2r/ppp2ppp/2nb1q2/4p3/2B5/3P1N1n/PPPQ1P1P/RNB2R1K w kq - 4 11,d8f6,r3k2r/ppp2ppp/2nb1q2/4p3/2B5/3P1N1n/PPPQ1P1P/RNB2R1K w kq - 4 11
Abdoadel_99,YI6Q9haj,1100_1200,train,train,white,1165,1101,300+0,21,d4,d3d4,r2q1rk1/ppp2ppp/2nb4/4p3/2B5/3P1N1n/PPPQ1P1P/RNB2R1K w - - 4 11,r2q1rk1/ppp2ppp/2nb4/4p3/2BP4/5N1n/PPPQ1P1P/RNB2R1K b - - 0 11,240,10.0,True,10.0,b1c3,r2q1rk1/ppp2ppp/2nb4/4p3/2B5/2NP1N1n/PPPQ1P1P/R1B2R1K b - - 5 11,b1c3,r2q1rk1/ppp2ppp/2nb4/4p3/2B5/2NP1N1n/PPPQ1P1P/R1B2R1K b - - 5 11,b1c3,r2q1rk1/ppp2ppp/2nb4/4p3/2B5/2NP1N1n/PPPQ1P1P/R1B2R1K b - - 5 11,b1c3,r2q1rk1/ppp2ppp/2nb4/4p3/2B5/2NP1N1n/PPPQ1P1P/R1B2R1K b - - 5 11,b1c3,r2q1rk1/ppp2ppp/2nb4/4p3/2B5/2NP1N1n/PPPQ1P1P/R1B2R1K b - - 5 11,b1c3,r2q1rk1/ppp2ppp/2nb4/4p3/2B5/2NP1N1n/PPPQ1P1P/R1B2R1K b - - 5 11,b1c3,r2q1rk1/ppp2ppp/2nb4/4p3/2B5/2NP1N1n/PPPQ1P1P/R1B2R1K b - - 5 11,b1c3,r2q1rk1/ppp2ppp/2nb4/4p3/2B5/2NP1N1n/PPPQ1P1P/R1B2R1K b - - 5 11,b1c3,r2q1rk1/ppp2ppp/2nb4/4p3/2B5/2NP1N1n/PPPQ1P1P/R1B2R1K b - - 5 11
Abdoadel_99,YI6Q9haj,1100_1200,train,train,white,1165,1101,300+0,22,exd4,e5d4,r2q1rk1/ppp2ppp/2nb4/4p3/2BP4/5N1n/PPPQ1P1P/RNB2R1K b - - 0 11,r2q1rk1/ppp2ppp/2nb4/8/2Bp4/5N1n/PPPQ1P1P/RNB2R1K w - - 0 12,270,3.0,True,3.0,e5d4,r2q1rk1/ppp2ppp/2nb4/8/2Bp4/5N1n/PPPQ1P1P/RNB2R1K w - - 0 12,e5e4,r2q1rk1/ppp2ppp/2nb4/8/2BPp3/5N1n/PPPQ1P1P/RNB2R1K w - - 0 12,e5e4,r2q1rk1/ppp2ppp/2nb4/8/2BPp3/5N1n/PPPQ1P1P/RNB2R1K w - - 0 12,e5d4,r2q1rk1/ppp2ppp/2nb4/8/2Bp4/5N1n/PPPQ1P1P/RNB2R1K w - - 0 12,e5d4,r2q1rk1/ppp2ppp/2nb4/8/2Bp4/5N1n/PPPQ1P1P/RNB2R1K w - - 0 12,e5d4,r2q1rk1/ppp2ppp/2nb4/8/2Bp4/5N1n/PPPQ1P1P/RNB2R1K w - - 0 12,e5d4,r2q1rk1/ppp2ppp/2nb4/8/2Bp4/5N1n/PPPQ1P1P/RNB2R1K w - - 0 12,d8f6,r4rk1/ppp2ppp/2nb1q2/4p3/2BP4/5N1n/PPPQ1P1P/RNB2R1K w - - 1 12,e5e4,r2q1rk1/ppp2ppp/2nb4/8/2BPp3/5N1n/PPPQ1P1P/RNB2R1K w - - 0 12
Abdoadel_99,YI6Q9haj,1100_1200,train,train,white,1165,1101,300+0,23,Nxd4,f3d4,r2q1rk1/ppp2ppp/2nb4/8/2Bp4/5N1n/PPPQ1P1P/RNB2R1K w - - 0 12,r2q1rk1/ppp2ppp/2nb4/8/2BN4/7n/PPPQ1P1P/RNB2R1K b - - 0 12,237,3.0,True,3.0,f3d4,r2q1rk1/ppp2ppp/2nb4/8/2BN4/7n/PPPQ1P1P/RNB2R1K b - - 0 12,f3d4,r2q1rk1/ppp2ppp/2nb4/8/2BN4/7n/PPPQ1P1P/RNB2R1K b - - 0 12,f3d4,r2q1rk1/ppp2ppp/2nb4/8/2BN4/7n/PPPQ1P1P/RNB2R1K b - - 0 12,f3d4,r2q1rk1/ppp2ppp/2nb4/8/2BN4/7n/PPPQ1P1P/RNB2R1K b - - 0 12,f3d4,r2q1rk1/ppp2ppp/2nb4/8/2BN4/7n/PPPQ1P1P/RNB2R1K b - - 0 12,f3d4,r2q1rk1/ppp2ppp/2nb4/8/2BN4/7n/PPPQ1P1P/RNB2R1K b - - 0 12,f3d4,r2q1rk1/ppp2ppp/2nb4/8/2BN4/7n/PPPQ1P1P/RNB2R1K b - - 0 12,f3d4,r2q1rk1/ppp2ppp/2nb4/8/2BN4/7n/PPPQ1P1P/RNB2R1K b - - 0 12,f3d4,r2q1rk1/ppp2ppp/2nb4/8/2BN4/7n/PPPQ1P1P/RNB2R1K b - - 0 12
Abdoadel_99,YI6Q9haj,1100_1200,train,train,white,1165,1101,300+0,24,Bxh2,d6h2,r2q1rk1/ppp2ppp/2nb4/8/2BN4/7n/PPPQ1P1P/RNB2R1K b - - 0 12,r2q1rk1/ppp2ppp/2n5/8/2BN4/7n/PPPQ1P1b/RNB2R1K w - - 0 13,266,4.0,True,4.0,c6d4,r2q1rk1/ppp2ppp/3b4/8/2Bn4/7n/PPPQ1P1P/RNB2R1K w - - 0 13,c6d4,r2q1rk1/ppp2ppp/3b4/8/2Bn4/7n/PPPQ1P1P/RNB2R1K w - - 0 13,c6d4,r2q1rk1/ppp2ppp/3b4/8/2Bn4/7n/PPPQ1P1P/RNB2R1K w - - 0 13,d8h4,r4rk1/ppp2ppp/2nb4/8/2BN3q/7n/PPPQ1P1P/RNB2R1K w - - 1 13,d8h4,r4rk1/ppp2ppp/2nb4/8/2BN3q/7n/PPPQ1P1P/RNB2R1K w - - 1 13,d8h4,r4rk1/ppp2ppp/2nb4/8/2BN3q/7n/PPPQ1P1P/RNB2R1K w - - 1 13,c6d4,r2q1rk1/ppp2ppp/3b4/8/2Bn4/7n/PPPQ1P1P/RNB2R1K w - - 0 13,d8h4,r4rk1/ppp2ppp/2nb4/8/2BN3q/7n/PPPQ1P1P/RNB2R1K w - - 1 13,c6d4,r2q1rk1/ppp2ppp/3b4/8/2Bn4/7n/PPPQ1P1P/RNB2R1K w - - 0 13
Abdoadel_99,YI6Q9haj,1100_1200,train,train,white,1165,1101,300+0,25,Kxh2,h1h2,r2q1rk1/ppp2ppp/2n5/8/2BN4/7n/PPPQ1P1b/RNB2R1K w - - 0 13,r2q1rk1/ppp2ppp/2n5/8/2BN4/7n/PPPQ1P1K/RNB2R2 b - - 0 13,232,5.0,True,5.0,h1h2,r2q1rk1/ppp2ppp/2n5/8/2BN4/7n/PPPQ1P1K/RNB2R2 b - - 0 13,h1h2,r2q1rk1/ppp2ppp/2n5/8/2BN4/7n/PPPQ1P1K/RNB2R2 b - - 0 13,h1h2,r2q1rk1/ppp2ppp/2n5/8/2BN4/7n/PPPQ1P1K/RNB2R2 b - - 0 13,d4c6,r2q1rk1/ppp2ppp/2N5/8/2B5/7n/PPPQ1P1b/RNB2R1K b - - 0 13,d4c6,r2q1rk1/ppp2ppp/2N5/8/2B5/7n/PPPQ1P1b/RNB2R1K b - - 0 13,h1h2,r2q1rk1/ppp2ppp/2n5/8/2BN4/7n/PPPQ1P1K/RNB2R2 b - - 0 13,d4c6,r2q1rk1/ppp2ppp/2N5/8/2B5/7n/PPPQ1P1b/RNB2R1K b - - 0 13,h1h2,r2q1rk1/ppp2ppp/2n5/8/2BN4/7n/PPPQ1P1K/RNB2R2 b - - 0 13,h1h2,r2q1rk1/ppp2ppp/2n5/8/2BN4/7n/PPPQ1P1K/RNB2R2 b - - 0 13
Abdoadel_99,YI6Q9haj,1100_1200,train,train,white,1165,1101,300+0,26,Qd6+,d8d6,r2q1rk1/ppp2ppp/2n5/8/2BN4/7n/PPPQ1P1K/RNB2R2 b - - 0 13,r4rk1/ppp2ppp/2nq4/8/2BN4/7n/PPPQ1P1K/RNB2R2 w - - 1 14,264,2.0,True,2.0,c6d4,r2q1rk1/ppp2ppp/8/8/2Bn4/7n/PPPQ1P1K/RNB2R2 w - - 0 14,c6d4,r2q1rk1/ppp2ppp/8/8/2Bn4/7n/PPPQ1P1K/RNB2R2 w - - 0 14,d8h4,r4rk1/ppp2ppp/2n5/8/2BN3q/7n/PPPQ1P1K/RNB2R2 w - - 1 14,d8h4,r4rk1/ppp2ppp/2n5/8/2BN3q/7n/PPPQ1P1K/RNB2R2 w - - 1 14,d8h4,r4rk1/ppp2ppp/2n5/8/2BN3q/7n/PPPQ1P1K/RNB2R2 w - - 1 14,d8h4,r4rk1/ppp2ppp/2n5/8/2BN3q/7n/PPPQ1P1K/RNB2R2 w - - 1 14,d8h4,r4rk1/ppp2ppp/2n5/8/2BN3q/7n/PPPQ1P1K/RNB2R2 w - - 1 14,d8h4,r4rk1/ppp2ppp/2n5/8/2BN3q/7n/PPPQ1P1K/RNB2R2 w - - 1 14,c6d4,r2q1rk1/ppp2ppp/8/8/2Bn4/7n/PPPQ1P1K/RNB2R2 w - - 0 14
Abdoadel_99,YI6Q9haj,1100_1200,train,train,white,1165,1101,300+0,27,Kxh3,h2h3,r4rk1/ppp2ppp/2nq4/8/2BN4/7n/PPPQ1P1K/RNB2R2 w - - 1 14,r4rk1/ppp2ppp/2nq4/8/2BN4/7K/PPPQ1P2/RNB2R2 b - - 0 14,230,2.0,True,2.0,h2h3,r4rk1/ppp2ppp/2nq4/8/2BN4/7K/PPPQ1P2/RNB2R2 b - - 0 14,h2h3,r4rk1/ppp2ppp/2nq4/8/2BN4/7K/PPPQ1P2/RNB2R2 b - - 0 14,h2h3,r4rk1/ppp2ppp/2nq4/8/2BN4/7K/PPPQ1P2/RNB2R2 b - - 0 14,h2h3,r4rk1/ppp2ppp/2nq4/8/2BN4/7K/PPPQ1P2/RNB2R2 b - - 0 14,h2h3,r4rk1/ppp2ppp/2nq4/8/2BN4/7K/PPPQ1P2/RNB2R2 b - - 0 14,h2h3,r4rk1/ppp2ppp/2nq4/8/2BN4/7K/PPPQ1P2/RNB2R2 b - - 0 14,h2h3,r4rk1/ppp2ppp/2nq4/8/2BN4/7K/PPPQ1P2/RNB2R2 b - - 0 14,h2h3,r4rk1/ppp2ppp/2nq4/8/2BN4/7K/PPPQ1P2/RNB2R2 b - - 0 14,h2h3,r4rk1/ppp2ppp/2nq4/8/2BN4/7K/PPPQ1P2/RNB2R2 b - - 0 14
Abdoadel_99,YI6Q9haj,1100_1200,train,train,white,1165,1101,300+0,28,Nxd4,c6d4,r4rk1/ppp2ppp/2nq4/8/2BN4/7K/PPPQ1P2/RNB2R2 b - - 0 14,r4rk1/ppp2ppp/3q4/8/2Bn4/7K/PPPQ1P2/RNB2R2 w - - 0 15,256,8.0,True,8.0,c6d4,r4rk1/ppp2ppp/3q4/8/2Bn4/7K/PPPQ1P2/RNB2R2 w - - 0 15,c6d4,r4rk1/ppp2ppp/3q4/8/2Bn4/7K/PPPQ1P2/RNB2R2 w - - 0 15,c6d4,r4rk1/ppp2ppp/3q4/8/2Bn4/7K/PPPQ1P2/RNB2R2 w - - 0 15,c6d4,r4rk1/ppp2ppp/3q4/8/2Bn4/7K/PPPQ1P2/RNB2R2 w - - 0 15,c6d4,r4rk1/ppp2ppp/3q4/8/2Bn4/7K/PPPQ1P2/RNB2R2 w - - 0 15,c6d4,r4rk1/ppp2ppp/3q4/8/2Bn4/7K/PPPQ1P2/RNB2R2 w - - 0 15,c6d4,r4rk1/ppp2ppp/3q4/8/2Bn4/7K/PPPQ1P2/RNB2R2 w - - 0 15,c6d4,r4rk1/ppp2ppp/3q4/8/2Bn4/7K/PPPQ1P2/RNB2R2 w - - 0 15,c6d4,r4rk1/ppp2ppp/3q4/8/2Bn4/7K/PPPQ1P2/RNB2R2 w - - 0 15
